0.0000, 0.0000
0.1253, 0.0000
0.2505, 0.0000
0.3758, 0.0000
0.5010, 0.0001
0.6263, 0.0002
0.7516, 0.0003
0.8768, 0.0006
1.0021, 0.0008
1.1273, 0.0012
1.2526, 0.0015
1.3779, 0.0018
1.5031, 0.0021
1.6284, 0.0024
1.7537, 0.0026
1.8789, 0.0029
2.0042, 0.0031
2.1294, 0.0034
2.2547, 0.0036
2.3800, 0.0037
2.5052, 0.0039
2.6305, 0.0040
2.7557, 0.0041
2.8810, 0.0042
3.0063, 0.0043
3.1315, 0.0043
3.2568, 0.0044
3.3820, 0.0047
3.5073, 0.0052
3.6326, 0.0060
3.7578, 0.0071
3.8831, 0.0085
4.0084, 0.0102
4.1336, 0.0123
4.2589, 0.0146
4.3841, 0.0171
4.5094, 0.0196
4.6347, 0.0223
4.7599, 0.0249
4.8852, 0.0273
5.0104, 0.0296
5.1357, 0.0318
5.2610, 0.0337
5.3862, 0.0355
5.5115, 0.0370
5.6367, 0.0383
5.7620, 0.0393
5.8873, 0.0401
6.0125, 0.0407
6.1378, 0.0410
6.2630, 0.0410
6.3883, 0.0407
6.5136, 0.0402
6.6388, 0.0393
6.7641, 0.0383
6.8894, 0.0371
7.0146, 0.0358
7.1399, 0.0346
7.2651, 0.0334
7.3904, 0.0324
7.5157, 0.0316
7.6409, 0.0310
7.7662, 0.0305
7.8914, 0.0301
8.0167, 0.0298
8.1420, 0.0295
8.2672, 0.0292
8.3925, 0.0287
8.5177, 0.0281
8.6430, 0.0273
8.7683, 0.0265
8.8935, 0.0255
9.0188, 0.0244
9.1441, 0.0232
9.2693, 0.0219
9.3946, 0.0205
9.5198, 0.0190
9.6451, 0.0174
9.7704, 0.0158
9.8956, 0.0141
10.0209, 0.0123
10.1461, 0.0104
10.2714, 0.0085
10.3967, 0.0065
10.5219, 0.0045
10.6472, 0.0024
10.7724, 0.0003
10.8977, -0.0019
11.0230, -0.0040
11.1482, -0.0061
11.2735, -0.0083
11.3987, -0.0104
11.5240, -0.0124
11.6493, -0.0143
11.7745, -0.0161
11.8998, -0.0176
12.0251, -0.0188
12.1503, -0.0197
12.2756, -0.0201
12.4008, -0.0200
12.5261, -0.0195
12.6514, -0.0183
12.7766, -0.0166
12.9019, -0.0143
13.0271, -0.0114
13.1524, -0.0080
13.2777, -0.0041
13.4029, 0.0003
13.5282, 0.0049
13.6534, 0.0096
13.7787, 0.0144
13.9040, 0.0191
14.0292, 0.0237
14.1545, 0.0282
14.2797, 0.0325
14.4050, 0.0366
14.5303, 0.0405
14.6555, 0.0440
14.7808, 0.0473
14.9061, 0.0502
15.0313, 0.0527
15.1566, 0.0549
15.2818, 0.0566
15.4071, 0.0579
15.5324, 0.0587
15.6576, 0.0591
15.7829, 0.0590
15.9081, 0.0585
16.0334, 0.0576
16.1587, 0.0562
16.2839, 0.0544
16.4092, 0.0523
16.5344, 0.0497
16.6597, 0.0469
16.7850, 0.0438
16.9102, 0.0404
17.0355, 0.0370
17.1608, 0.0334
17.2860, 0.0299
17.4113, 0.0265
17.5365, 0.0232
17.6618, 0.0199
17.7871, 0.0168
17.9123, 0.0138
18.0376, 0.0108
18.1628, 0.0079
18.2881, 0.0051
18.4134, 0.0023
18.5386, -0.0003
18.6639, -0.0027
18.7891, -0.0050
18.9144, -0.0070
19.0397, -0.0086
19.1649, -0.0099
19.2902, -0.0109
19.4154, -0.0116
19.5407, -0.0121
19.6660, -0.0123
19.7912, -0.0125
19.9165, -0.0127
20.0418, -0.0128
20.1670, -0.0128
20.2923, -0.0128
20.4175, -0.0128
20.5428, -0.0127
20.6681, -0.0125
20.7933, -0.0124
20.9186, -0.0121
21.0438, -0.0119
21.1691, -0.0115
21.2944, -0.0111
21.4196, -0.0107
21.5449, -0.0101
21.6701, -0.0095
21.7954, -0.0089
21.9207, -0.0081
22.0459, -0.0073
22.1712, -0.0064
22.2965, -0.0055
22.4217, -0.0045
22.5470, -0.0034
22.6722, -0.0023
22.7975, -0.0012
22.9228, 0.0000
23.0480, 0.0012
23.1733, 0.0025
23.2985, 0.0038
23.4238, 0.0051
23.5491, 0.0065
23.6743, 0.0079
23.7996, 0.0093
23.9248, 0.0109
24.0501, 0.0125
24.1754, 0.0142
24.3006, 0.0160
24.4259, 0.0179
24.5511, 0.0200
24.6764, 0.0221
24.8017, 0.0242
24.9269, 0.0264
25.0522, 0.0285
25.1775, 0.0305
25.3027, 0.0324
25.4280, 0.0340
25.5532, 0.0353
25.6785, 0.0365
25.8038, 0.0374
25.9290, 0.0381
26.0543, 0.0386
26.1795, 0.0388
26.3048, 0.0388
26.4301, 0.0386
26.5553, 0.0381
26.6806, 0.0374
26.8058, 0.0365
26.9311, 0.0354
27.0564, 0.0341
27.1816, 0.0325
27.3069, 0.0308
27.4322, 0.0289
27.5574, 0.0268
27.6827, 0.0245
27.8079, 0.0221
27.9332, 0.0196
28.0585, 0.0170
28.1837, 0.0143
28.3090, 0.0117
28.4342, 0.0090
28.5595, 0.0065
28.6848, 0.0040
28.8100, 0.0016
28.9353, -0.0007
29.0605, -0.0028
29.1858, -0.0048
29.3111, -0.0067
29.4363, -0.0083
29.5616, -0.0098
29.6868, -0.0110
29.8121, -0.0121
29.9374, -0.0129
30.0626, -0.0135
30.1879, -0.0138
30.3132, -0.0139
30.4384, -0.0138
30.5637, -0.0134
30.6889, -0.0128
30.8142, -0.0119
30.9395, -0.0108
31.0647, -0.0096
31.1900, -0.0081
31.3152, -0.0065
31.4405, -0.0049
31.5658, -0.0032
31.6910, -0.0016
31.8163, 0.0001
31.9415, 0.0018
32.0668, 0.0034
32.1921, 0.0050
32.3173, 0.0065
32.4426, 0.0080
32.5678, 0.0093
32.6931, 0.0106
32.8184, 0.0118
32.9436, 0.0129
33.0689, 0.0138
33.1942, 0.0146
33.3194, 0.0154
33.4447, 0.0160
33.5699, 0.0167
33.6952, 0.0175
33.8205, 0.0187
33.9457, 0.0201
34.0710, 0.0221
34.1962, 0.0245
34.3215, 0.0274
34.4468, 0.0308
34.5720, 0.0345
34.6973, 0.0386
34.8225, 0.0430
34.9478, 0.0474
35.0731, 0.0517
35.1983, 0.0559
35.3236, 0.0598
35.4489, 0.0633
35.5741, 0.0665
35.6994, 0.0692
35.8246, 0.0716
35.9499, 0.0735
36.0752, 0.0750
36.2004, 0.0760
36.3257, 0.0765
36.4509, 0.0766
36.5762, 0.0761
36.7015, 0.0750
36.8267, 0.0735
36.9520, 0.0715
37.0772, 0.0690
37.2025, 0.0659
37.3278, 0.0624
37.4530, 0.0585
37.5783, 0.0543
37.7035, 0.0498
37.8288, 0.0452
37.9541, 0.0404
38.0793, 0.0357
38.2046, 0.0310
38.3299, 0.0264
38.4551, 0.0220
38.5804, 0.0176
38.7056, 0.0134
38.8309, 0.0094
38.9562, 0.0056
39.0814, 0.0021
39.2067, -0.0013
39.3319, -0.0045
39.4572, -0.0074
39.5825, -0.0102
39.7077, -0.0127
39.8330, -0.0151
39.9582, -0.0173
40.0835, -0.0193
40.2088, -0.0212
40.3340, -0.0228
40.4593, -0.0242
40.5846, -0.0254
40.7098, -0.0264
40.8351, -0.0273
40.9603, -0.0280
41.0856, -0.0285
41.2109, -0.0288
41.3361, -0.0290
41.4614, -0.0290
41.5866, -0.0289
41.7119, -0.0287
41.8372, -0.0284
41.9624, -0.0280
42.0877, -0.0275
42.2129, -0.0268
42.3382, -0.0261
42.4635, -0.0252
42.5887, -0.0242
42.7140, -0.0230
42.8392, -0.0218
42.9645, -0.0203
43.0898, -0.0184
43.2150, -0.0161
43.3403, -0.0132
43.4656, -0.0097
43.5908, -0.0055
43.7161, -0.0006
43.8413, 0.0049
43.9666, 0.0110
44.0919, 0.0176
44.2171, 0.0246
44.3424, 0.0320
44.4676, 0.0395
44.5929, 0.0470
44.7182, 0.0545
44.8434, 0.0616
44.9687, 0.0684
45.0939, 0.0747
45.2192, 0.0806
45.3445, 0.0859
45.4697, 0.0906
45.5950, 0.0947
45.7203, 0.0981
45.8455, 0.1009
45.9708, 0.1029
46.0960, 0.1042
46.2213, 0.1047
46.3466, 0.1045
46.4718, 0.1035
46.5971, 0.1017
46.7223, 0.0992
46.8476, 0.0961
46.9729, 0.0924
47.0981, 0.0882
